"subject_uri","target","field","birthYear"
"http://dbpedia.org/resource/Sol_Garfunkel","http://dbpedia.org/resource/Logic","Logic",1943
"http://dbpedia.org/resource/Raymond_Ogden","http://dbpedia.org/resource/Applied_mathematics","Applied mathematics",1943
"http://dbpedia.org/resource/Michael_Guy","http://dbpedia.org/resource/Mathematics","Mathematics",1943
"http://dbpedia.org/resource/Michael_Shub","http://dbpedia.org/resource/Mathematics","Mathematics",1943
"http://dbpedia.org/resource/Michiel_Hazewinkel","http://dbpedia.org/resource/Mathematics","Mathematics",1943
"http://dbpedia.org/resource/Michael_Guy","http://dbpedia.org/resource/Computer_science","Computer science",1943
"http://dbpedia.org/resource/Klaus_Fischer_(mathematician)","http://dbpedia.org/resource/Mathematician","Mathematician",1943
"http://dbpedia.org/resource/Odile_Macchi","http://dbpedia.org/resource/Mathematician","Mathematician",1943
"http://dbpedia.org/resource/Odile_Macchi","http://dbpedia.org/resource/Physicist","Physicist",1943
"http://dbpedia.org/resource/Denis_Blackmore","http://dbpedia.org/resource/Applied_mathematics","Applied mathematics",1943
"http://dbpedia.org/resource/Béla_Bollobás","http://dbpedia.org/resource/Mathematics","Mathematics",1943
"http://dbpedia.org/resource/Steven_Orszag","http://dbpedia.org/resource/Educator","Educator",1943
"http://dbpedia.org/resource/Siegfried_Gottwald","http://dbpedia.org/resource/Logic","Logic",1943
"http://dbpedia.org/resource/Siegfried_Gottwald","http://dbpedia.org/resource/History_of_science","History of science",1943
"http://dbpedia.org/resource/Steven_Orszag","http://dbpedia.org/resource/Applied_mathematician","Applied mathematician",1943
"http://dbpedia.org/resource/Béla_Bollobás","http://dbpedia.org/resource/Extremal_graph_theory","Extremal graph theory",1943
"http://dbpedia.org/resource/Denis_Blackmore","http://dbpedia.org/resource/Differential_Topology","Differential Topology",1943
"http://dbpedia.org/resource/Béla_Bollobás","http://dbpedia.org/resource/Random_graph","Random graph",1943
"http://dbpedia.org/resource/Denis_Blackmore","http://dbpedia.org/resource/Dynamical_Systems","Dynamical Systems",1943
"http://dbpedia.org/resource/Michel_Duflo","http://dbpedia.org/resource/Mathematics","Mathematics",1943
"http://dbpedia.org/resource/Pierre_Berthelot","http://dbpedia.org/resource/Mathematics","Mathematics",1943
"http://dbpedia.org/resource/David_Gottlieb_(mathematician)","http://dbpedia.org/resource/Mathematics","Mathematics",1944
"http://dbpedia.org/resource/Joseph_Hilbe","http://dbpedia.org/resource/Statistician","Statistician",1944
"http://dbpedia.org/resource/Joseph_Hilbe","http://dbpedia.org/resource/Mathematician","Mathematician",1944
"http://dbpedia.org/resource/Vance_Faber","http://dbpedia.org/resource/Mathematician","Mathematician",1944
"http://dbpedia.org/resource/George_B._Purdy","http://dbpedia.org/resource/Mathematics","Mathematics",1944
"http://dbpedia.org/resource/George_B._Purdy","http://dbpedia.org/resource/Computer_science","Computer science",1944
"http://dbpedia.org/resource/George_Kempf","http://dbpedia.org/resource/Mathematician","Mathematician",1944
"http://dbpedia.org/resource/Yuriy_Drozd","http://dbpedia.org/resource/Representation_theory","Representation theory",1944
"http://dbpedia.org/resource/Mourad_Ismail","http://dbpedia.org/resource/Mathematics","Mathematics",1944
"http://dbpedia.org/resource/Antonio_Ambrosetti","http://dbpedia.org/resource/Mathematics","Mathematics",1944
"http://dbpedia.org/resource/Lucio_Russo","http://dbpedia.org/resource/Mathematics","Mathematics",1944
"http://dbpedia.org/resource/Yuri_Aleksandrovich_Brychkov","http://dbpedia.org/resource/Mathematics","Mathematics",1944
"http://dbpedia.org/resource/Yuriy_Drozd","http://dbpedia.org/resource/Mathematics","Mathematics",1944
"http://dbpedia.org/resource/Lucio_Russo","http://dbpedia.org/resource/Physics","Physics",1944
"http://dbpedia.org/resource/Yuriy_Drozd","http://dbpedia.org/resource/Algebra","Algebra",1944
"http://dbpedia.org/resource/Yuriy_Drozd","http://dbpedia.org/resource/Algebraic_geometry","Algebraic geometry",1944
"http://dbpedia.org/resource/Lucio_Russo","http://dbpedia.org/resource/History_of_science","History of science",1944
"http://dbpedia.org/resource/Martin_Huxley","http://dbpedia.org/resource/Mathematician","Mathematician",1944
"http://dbpedia.org/resource/Alain_Lascoux","http://dbpedia.org/resource/Mathematics","Mathematics",1944
"http://dbpedia.org/resource/Jeff_Paris_(mathematician)","http://dbpedia.org/resource/Mathematical_logic","Mathematical logic",1944
"http://dbpedia.org/resource/Haïm_Brezis","http://dbpedia.org/resource/Mathematics","Mathematics",1944
"http://dbpedia.org/resource/Charles_Dwight_Lahr","http://dbpedia.org/resource/Functional_analysis","Functional analysis",1944
"http://dbpedia.org/resource/Jean_Jacod","http://dbpedia.org/resource/Probability","Probability",1944
"http://dbpedia.org/resource/Michael_Aschbacher","http://dbpedia.org/resource/Mathematics","Mathematics",1944
"http://dbpedia.org/resource/Krystyna_Kuperberg","http://dbpedia.org/resource/Topology","Topology",1944
"http://dbpedia.org/resource/Phoolan_Prasad","http://dbpedia.org/resource/Partial_differential_equations","Partial differential equations",1944
"http://dbpedia.org/resource/Phoolan_Prasad","http://dbpedia.org/resource/Fluid_mechanics","Fluid mechanics",1944
"http://dbpedia.org/resource/Odd_Magnus_Faltinsen","http://dbpedia.org/resource/Hydrodynamics","Hydrodynamics",1944
"http://dbpedia.org/resource/Shmuel_Friedland","http://dbpedia.org/resource/Mathematician","Mathematician",1944
"http://dbpedia.org/resource/Robin_Sibson","http://dbpedia.org/resource/Statistics","Statistics",1944
"http://dbpedia.org/resource/Hugh_Lowell_Montgomery","http://dbpedia.org/resource/Mathematics","Mathematics",1944
"http://dbpedia.org/resource/Per_Enflo","http://dbpedia.org/resource/Operator_theory","Operator theory",1944
"http://dbpedia.org/resource/Debasis_Mitra","http://dbpedia.org/resource/Control_theory","Control theory",1944
"http://dbpedia.org/resource/Per_Enflo","http://dbpedia.org/resource/Functional_analysis","Functional analysis",1944
"http://dbpedia.org/resource/Per_Enflo","http://dbpedia.org/resource/Analytic_number_theory","Analytic number theory",1944
"http://dbpedia.org/resource/Debasis_Mitra","http://dbpedia.org/resource/Queueing_theory","Queueing theory",1944
"http://dbpedia.org/resource/Udai_Bhan_Tewari","http://dbpedia.org/resource/Harmonic_analysis_(mathematics)","Harmonic analysis (mathematics)",1944
"http://dbpedia.org/resource/Anatole_Katok","http://dbpedia.org/resource/Mathematics","Mathematics",1944
"http://dbpedia.org/resource/Nicole_El_Karoui","http://dbpedia.org/resource/Mathematics","Mathematics",1944
"http://dbpedia.org/resource/Anatole_Katok","http://dbpedia.org/resource/Dynamical_systems","Dynamical systems",1944
"http://dbpedia.org/resource/Avraham_Trahtman","http://dbpedia.org/resource/Mathematics","Mathematics",1944
"http://dbpedia.org/resource/Joos_Ulrich_Heintz","http://dbpedia.org/resource/Anthropologist","Anthropologist",1945
"http://dbpedia.org/resource/Samuel_S._Wagstaff_Jr.","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Joseph_Bernstein","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Persi_Diaconis","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Vladimir_Vragov","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Samuel_S._Wagstaff_Jr.","http://dbpedia.org/resource/Computer_science","Computer science",1945
"http://dbpedia.org/resource/Bernt_Øksendal","http://dbpedia.org/resource/Mathematician","Mathematician",1945
"http://dbpedia.org/resource/Bob_Vaughan","http://dbpedia.org/resource/Mathematician","Mathematician",1945
"http://dbpedia.org/resource/Judith_Roitman","http://dbpedia.org/resource/Mathematician","Mathematician",1945
"http://dbpedia.org/resource/Joos_Ulrich_Heintz","http://dbpedia.org/resource/Mathematician","Mathematician",1945
"http://dbpedia.org/resource/Joos_Ulrich_Heintz","http://dbpedia.org/resource/Philosopher","Philosopher",1945
"http://dbpedia.org/resource/Enrico_Arbarello","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Giulio_Giorello","http://dbpedia.org/resource/Science","Science",1945
"http://dbpedia.org/resource/Edward_R._Dougherty","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Giulio_Giorello","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Gopal_Prasad","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Edward_R._Dougherty","http://dbpedia.org/resource/Electrical_engineering","Electrical engineering",1945
"http://dbpedia.org/resource/Giulio_Giorello","http://dbpedia.org/resource/Epistemology","Epistemology",1945
"http://dbpedia.org/resource/Giulio_Giorello","http://dbpedia.org/resource/Physics","Physics",1945
"http://dbpedia.org/resource/Edward_R._Dougherty","http://dbpedia.org/resource/Bioinformatics","Bioinformatics",1945
"http://dbpedia.org/resource/Giulio_Giorello","http://dbpedia.org/resource/Philosophy","Philosophy",1945
"http://dbpedia.org/resource/Frederick_R._Cohen","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Rajagopalan_Parthasarathy","http://dbpedia.org/resource/Representation_theory","Representation theory",1945
"http://dbpedia.org/resource/Stephen_A._Fulling","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Louis_Kauffman","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Rajagopalan_Parthasarathy","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Rajagopalan_Parthasarathy","http://dbpedia.org/resource/Lie_algebra","Lie algebra",1945
"http://dbpedia.org/resource/Stephen_A._Fulling","http://dbpedia.org/resource/Physics","Physics",1945
"http://dbpedia.org/resource/Anatoly_Fomenko","http://dbpedia.org/resource/Mathematician","Mathematician",1945
"http://dbpedia.org/resource/John_Guckenheimer","http://dbpedia.org/resource/Mathematician","Mathematician",1945
"http://dbpedia.org/resource/Israel_Michael_Sigal","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Oleg_Marichev","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Semën_Samsonovich_Kutateladze","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Michael_Aizenman","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Michael_Aizenman","http://dbpedia.org/resource/Functional_analysis","Functional analysis",1945
"http://dbpedia.org/resource/Michael_Aizenman","http://dbpedia.org/resource/Mathematical_physics","Mathematical physics",1945
"http://dbpedia.org/resource/Michael_Aizenman","http://dbpedia.org/resource/Statistical_mechanics","Statistical mechanics",1945
"http://dbpedia.org/resource/Tarlok_Nath_Shorey","http://dbpedia.org/resource/Theory_of_numbers","Theory of numbers",1945
"http://dbpedia.org/resource/Ronald_Fagin","http://dbpedia.org/resource/Database_theory","Database theory",1945
"http://dbpedia.org/resource/Ronald_Fagin","http://dbpedia.org/resource/Finite_model_theory","Finite model theory",1945
"http://dbpedia.org/resource/Ronald_Fagin","http://dbpedia.org/resource/Logic_in_Computer_Science","Logic in Computer Science",1945
"http://dbpedia.org/resource/Saharon_Shelah","http://dbpedia.org/resource/Model_theory","Model theory",1945
"http://dbpedia.org/resource/Saharon_Shelah","http://dbpedia.org/resource/Mathematical_logic","Mathematical logic",1945
"http://dbpedia.org/resource/Percy_Deift","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Saharon_Shelah","http://dbpedia.org/resource/Axiomatic_set_theory","Axiomatic set theory",1945
"http://dbpedia.org/resource/Tim_Poston","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Ranald_Roderick_Macdonald","http://dbpedia.org/resource/Mathematical_psychology","Mathematical psychology",1945
"http://dbpedia.org/resource/Jerry_L._Bona","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Sylvia_Wiegand","http://dbpedia.org/resource/Commutative_algebra","Commutative algebra",1945
"http://dbpedia.org/resource/Sylvia_Wiegand","http://dbpedia.org/resource/History_of_math","History of math",1945
"http://dbpedia.org/resource/Sylvia_Wiegand","http://dbpedia.org/resource/Math_education","Math education",1945
"http://dbpedia.org/resource/Nicholas_Bingham","http://dbpedia.org/resource/Analysis","Analysis",1945
"http://dbpedia.org/resource/Sergei_Vostokov","http://dbpedia.org/resource/Mathematics","Mathematics",1945
"http://dbpedia.org/resource/Nicholas_Bingham","http://dbpedia.org/resource/Probability","Probability",1945
"http://dbpedia.org/resource/R._M._Wilson","http://dbpedia.org/resource/Combinatorics","Combinatorics",1945
"http://dbpedia.org/resource/David_Kazhdan","http://dbpedia.org/resource/Mathematics","Mathematics",1946
"http://dbpedia.org/resource/Richard_P._Brent","http://dbpedia.org/resource/Mathematics","Mathematics",1946
"http://dbpedia.org/resource/Richard_P._Brent","http://dbpedia.org/resource/Computer_science","Computer science",1946
"http://dbpedia.org/resource/Menachem_Magidor","http://dbpedia.org/resource/Mathematician","Mathematician",1946
"http://dbpedia.org/resource/Frank_Quinn_(mathematician)","http://dbpedia.org/resource/Mathematics","Mathematics",1946
"http://dbpedia.org/resource/William_Thurston","http://dbpedia.org/resource/Mathematics","Mathematics",1946
"http://dbpedia.org/resource/Welington_de_Melo","http://dbpedia.org/resource/Mathematics","Mathematics",1946
"http://dbpedia.org/resource/Nigel_Kalton","http://dbpedia.org/resource/Mathematics","Mathematics",1946
"http://dbpedia.org/resource/Ed_Corrigan","http://dbpedia.org/resource/Theoretical_physics","Theoretical physics",1946
"http://dbpedia.org/resource/Erwin_Lutwak","http://dbpedia.org/resource/Mathematician","Mathematician",1946
"http://dbpedia.org/resource/Daniel_I._A._Cohen","http://dbpedia.org/resource/Professor_emeritus","Professor emeritus",1946
"http://dbpedia.org/resource/Daniel_I._A._Cohen","http://dbpedia.org/resource/Computer_scientist","Computer scientist",1946
"http://dbpedia.org/resource/Daniel_I._A._Cohen","http://dbpedia.org/resource/Mathematician","Mathematician",1946
"http://dbpedia.org/resource/Grigory_Margulis","http://dbpedia.org/resource/Mathematics","Mathematics",1946
"http://dbpedia.org/resource/Joel_Spencer","http://dbpedia.org/resource/Mathematics","Mathematics",1946
"http://dbpedia.org/resource/John_Morgan_(mathematician)","http://dbpedia.org/resource/Mathematics","Mathematics",1946
"http://dbpedia.org/resource/Jürg_Fröhlich","http://dbpedia.org/resource/Mathematics","Mathematics",1946
"http://dbpedia.org/resource/Tatyana_Shaposhnikova","http://dbpedia.org/resource/Function_space","Function space",1946
"http://dbpedia.org/resource/Jürg_Fröhlich","http://dbpedia.org/resource/Physics","Physics",1946
"http://dbpedia.org/resource/Jaroslav_Nešetřil","http://dbpedia.org/resource/Mathematician","Mathematician",1946
"http://dbpedia.org/resource/Tatyana_Shaposhnikova","http://dbpedia.org/resource/Partial_differential_equation","Partial differential equation",1946
"http://dbpedia.org/resource/Tatyana_Shaposhnikova","http://dbpedia.org/resource/History_of_mathematics","History of mathematics",1946
"http://dbpedia.org/resource/Philip_Kutzko","http://dbpedia.org/resource/Mathematics","Mathematics",1946
"http://dbpedia.org/resource/Michel_Broué","http://dbpedia.org/resource/Mathematics","Mathematics",1946
"http://dbpedia.org/resource/Dominique_Perrin","http://dbpedia.org/resource/Combinatorics_on_words","Combinatorics on words",1946
"http://dbpedia.org/resource/Dominique_Perrin","http://dbpedia.org/resource/Formal_language_theory","Formal language theory",1946
"http://dbpedia.org/resource/Philip_Rosenau","http://dbpedia.org/resource/Mathematics","Mathematics",1946
"http://dbpedia.org/resource/Ami_Harten","http://dbpedia.org/resource/Applied_Mathematics","Applied Mathematics",1946
"http://dbpedia.org/resource/Celia_Hoyles","http://dbpedia.org/resource/Applied_mathematics","Applied mathematics",1946
"http://dbpedia.org/resource/Gerald_Schwarz","http://dbpedia.org/resource/Mathematics","Mathematics",1946
"http://dbpedia.org/resource/Celia_Hoyles","http://dbpedia.org/resource/Science_policy","Science policy",1946
"http://dbpedia.org/resource/Celia_Hoyles","http://dbpedia.org/resource/Mathematics_education","Mathematics education",1946
"http://dbpedia.org/resource/Nigel_Hitchin","http://dbpedia.org/resource/Mathematics","Mathematics",1946
"http://dbpedia.org/resource/Jean-Marc_Deshouillers","http://dbpedia.org/resource/Mathematics","Mathematics",1946
"http://dbpedia.org/resource/Asghar_Qadir","http://dbpedia.org/resource/Mathematics","Mathematics",1946
"http://dbpedia.org/resource/Peter_Gacs","http://dbpedia.org/resource/Algorithmic_information_theory","Algorithmic information theory",1947
"http://dbpedia.org/resource/Peng_Shige","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/Peter_Montgomery_(mathematician)","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/Joseph_A._Ball_(mathematician)","http://dbpedia.org/resource/Operator_Theory","Operator Theory",1947
"http://dbpedia.org/resource/Rodrigo_Arocena","http://dbpedia.org/resource/Professor","Professor",1947
"http://dbpedia.org/resource/Rodrigo_Arocena","http://dbpedia.org/resource/Mathematician","Mathematician",1947
"http://dbpedia.org/resource/Paul_Linden","http://dbpedia.org/resource/Fluid_dynamics","Fluid dynamics",1947
"http://dbpedia.org/resource/Peter_Gacs","http://dbpedia.org/resource/Cellular_automaton","Cellular automaton",1947
"http://dbpedia.org/resource/Rodrigo_Arocena","http://dbpedia.org/resource/Rector_(academia)","Rector (academia)",1947
"http://dbpedia.org/resource/Joseph_A._Ball_(mathematician)","http://dbpedia.org/resource/Complex_Analysis","Complex Analysis",1947
"http://dbpedia.org/resource/Peng_Shige","http://dbpedia.org/resource/Mathematical_Finance","Mathematical Finance",1947
"http://dbpedia.org/resource/Joseph_A._Ball_(mathematician)","http://dbpedia.org/resource/System_Theory","System Theory",1947
"http://dbpedia.org/resource/Jafar_Zafarani","http://dbpedia.org/resource/Mathematician","Mathematician",1947
"http://dbpedia.org/resource/Peter_Ružička","http://dbpedia.org/resource/Computer_networks","Computer networks",1947
"http://dbpedia.org/resource/Peter_Ružička","http://dbpedia.org/resource/Computer_science","Computer science",1947
"http://dbpedia.org/resource/Peter_Ružička","http://dbpedia.org/resource/Distributed_computing","Distributed computing",1947
"http://dbpedia.org/resource/Gerald_Folland","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/William_Gerard_Dwyer","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/Anuška_Ferligoj","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/Yuri_Matiyasevich","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/Zvi_Galil","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/Augustin_Banyaga","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/Zvi_Galil","http://dbpedia.org/resource/Computer_science","Computer science",1947
"http://dbpedia.org/resource/Yuri_Matiyasevich","http://dbpedia.org/resource/Theoretical_computer_science","Theoretical computer science",1947
"http://dbpedia.org/resource/Andreas_Blass","http://dbpedia.org/resource/Mathematician","Mathematician",1947
"http://dbpedia.org/resource/Alan_D._Taylor","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/Anatol_Odzijewicz","http://dbpedia.org/resource/Mathematical_physics","Mathematical physics",1947
"http://dbpedia.org/resource/Gregory_Chaitin","http://dbpedia.org/resource/Biology","Biology",1947
"http://dbpedia.org/resource/Gregory_Chaitin","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/Jean-Louis_Colliot-Thélène","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/Jean-Pierre_Bourguignon","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/Arnaud_Beauville","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/Askold_Khovanskii","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/Sándor_Csörgő","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/Gábor_J._Székely","http://dbpedia.org/resource/Statistician","Statistician",1947
"http://dbpedia.org/resource/Gregory_Chaitin","http://dbpedia.org/resource/Computer_science","Computer science",1947
"http://dbpedia.org/resource/Gábor_J._Székely","http://dbpedia.org/resource/Mathematician","Mathematician",1947
"http://dbpedia.org/resource/Tadeusz_Iwaniec","http://dbpedia.org/resource/Mathematician","Mathematician",1947
"http://dbpedia.org/resource/Guerino_Mazzola","http://dbpedia.org/resource/Mathematician","Mathematician",1947
"http://dbpedia.org/resource/Jie-zhong_Zou","http://dbpedia.org/resource/Mathematician","Mathematician",1947
"http://dbpedia.org/resource/Ravi_Agarwal","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/Diana_Shelstad","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/Peter_Cameron_(mathematician)","http://dbpedia.org/resource/Model_theory","Model theory",1947
"http://dbpedia.org/resource/Rhonda_Hughes","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/Peter_Cameron_(mathematician)","http://dbpedia.org/resource/Combinatorics","Combinatorics",1947
"http://dbpedia.org/resource/Rhonda_Hughes","http://dbpedia.org/resource/Functional_analysis","Functional analysis",1947
"http://dbpedia.org/resource/Peter_Cameron_(mathematician)","http://dbpedia.org/resource/Algebra","Algebra",1947
"http://dbpedia.org/resource/Peter_Cameron_(mathematician)","http://dbpedia.org/resource/Coding_theory","Coding theory",1947
"http://dbpedia.org/resource/Peter_Cameron_(mathematician)","http://dbpedia.org/resource/Group_theory","Group theory",1947
"http://dbpedia.org/resource/Georgia_Benkart","http://dbpedia.org/resource/Combinatorics","Combinatorics",1947
"http://dbpedia.org/resource/Georgia_Benkart","http://dbpedia.org/resource/Lie_algebras","Lie algebras",1947
"http://dbpedia.org/resource/Georgia_Benkart","http://dbpedia.org/resource/Representation_Theory","Representation Theory",1947
"http://dbpedia.org/resource/Andy_Liu","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/Paolo_Marcellini","http://dbpedia.org/resource/Calculus_of_variations","Calculus of variations",1947
"http://dbpedia.org/resource/Alain_Connes","http://dbpedia.org/resource/Particle_physics","Particle physics",1947
"http://dbpedia.org/resource/Paolo_Marcellini","http://dbpedia.org/resource/Partial_differential_equation","Partial differential equation",1947
"http://dbpedia.org/resource/Mariano_Giaquinta","http://dbpedia.org/resource/Calculus_of_variations","Calculus of variations",1947
"http://dbpedia.org/resource/Mariano_Giaquinta","http://dbpedia.org/resource/Partial_differential_equation","Partial differential equation",1947
"http://dbpedia.org/resource/Dorian_M._Goldfeld","http://dbpedia.org/resource/Mathematics","Mathematics",1947
"http://dbpedia.org/resource/Jan_H._van_Schuppen","http://dbpedia.org/resource/Systems_Theory","Systems Theory",1947
"http://dbpedia.org/resource/Jan_H._van_Schuppen","http://dbpedia.org/resource/Control_Theory","Control Theory",1947
"http://dbpedia.org/resource/Peter_Landrock","http://dbpedia.org/resource/Cryptography","Cryptography",1948
"http://dbpedia.org/resource/Roland_Carl_Backhouse","http://dbpedia.org/resource/Mathematics","Mathematics",1948
"http://dbpedia.org/resource/Pertti_Mattila","http://dbpedia.org/resource/Mathematics","Mathematics",1948
"http://dbpedia.org/resource/Vladimir_Batagelj","http://dbpedia.org/resource/Mathematics","Mathematics",1948
"http://dbpedia.org/resource/Robert_Tarjan","http://dbpedia.org/resource/Computer_science","Computer science",1948
"http://dbpedia.org/resource/Roland_Carl_Backhouse","http://dbpedia.org/resource/Computer_science","Computer science",1948
"http://dbpedia.org/resource/Eliyahu_Rips","http://dbpedia.org/resource/Mathematics","Mathematics",1948
"http://dbpedia.org/resource/Gradimir_Milovanović","http://dbpedia.org/resource/Mathematics","Mathematics",1948
"http://dbpedia.org/resource/Claudio_Maccone","http://dbpedia.org/resource/SETI","SETI",1948
"http://dbpedia.org/resource/Claudio_Maccone","http://dbpedia.org/resource/Mathematician","Mathematician",1948
"http://dbpedia.org/resource/Miodrag_Petković","http://dbpedia.org/resource/Mathematician","Mathematician",1948
"http://dbpedia.org/resource/Claudio_Maccone","http://dbpedia.org/resource/Space_scientist","Space scientist",1948
"http://dbpedia.org/resource/Chen_Guanrong","http://dbpedia.org/resource/Complex_Networks","Complex Networks",1948
"http://dbpedia.org/resource/Sun-Yung_Alice_Chang","http://dbpedia.org/resource/Mathematics","Mathematics",1948
"http://dbpedia.org/resource/Chen_Guanrong","http://dbpedia.org/resource/Chaos_Theory","Chaos Theory",1948
"http://dbpedia.org/resource/Chen_Guanrong","http://dbpedia.org/resource/Nonlinear_Systems","Nonlinear Systems",1948
"http://dbpedia.org/resource/Leonid_Levin","http://dbpedia.org/resource/Computer_Science","Computer Science",1948
"http://dbpedia.org/resource/Leonid_Levin","http://dbpedia.org/resource/Mathematics","Mathematics",1948
"http://dbpedia.org/resource/Andrew_Ranicki","http://dbpedia.org/resource/Mathematics","Mathematics",1948
"http://dbpedia.org/resource/Luis_Caffarelli","http://dbpedia.org/resource/Mathematics","Mathematics",1948
"http://dbpedia.org/resource/Irena_Lasiecka","http://dbpedia.org/resource/Mathematician","Mathematician",1948
"http://dbpedia.org/resource/Gail_Carpenter","http://dbpedia.org/resource/Mathematics","Mathematics",1948
"http://dbpedia.org/resource/Gail_Carpenter","http://dbpedia.org/resource/Neuroscience","Neuroscience",1948
"http://dbpedia.org/resource/Terence_Gaffney","http://dbpedia.org/resource/Mathematics","Mathematics",1948
"http://dbpedia.org/resource/Joachim_Cuntz","http://dbpedia.org/resource/Mathematics","Mathematics",1948
"http://dbpedia.org/resource/Ken_Ribet","http://dbpedia.org/resource/Mathematics","Mathematics",1948
"http://dbpedia.org/resource/J._Hyam_Rubinstein","http://dbpedia.org/resource/Low-dimensional_topology","Low-dimensional topology",1948
"http://dbpedia.org/resource/Michał_Misiurewicz","http://dbpedia.org/resource/Mathematics","Mathematics",1948
"http://dbpedia.org/resource/Mikhail_Menshikov","http://dbpedia.org/resource/Mathematician","Mathematician",1948
"http://dbpedia.org/resource/Wolfgang_Hackbusch","http://dbpedia.org/resource/Mathematician","Mathematician",1948
"http://dbpedia.org/resource/Raman_Parimala","http://dbpedia.org/resource/Algebra","Algebra",1948
"http://dbpedia.org/resource/Richard_Schroeppel","http://dbpedia.org/resource/Mathematics","Mathematics",1948
"http://dbpedia.org/resource/Maurice_A._de_Gosson","http://dbpedia.org/resource/Quantum_mechanics","Quantum mechanics",1948
"http://dbpedia.org/resource/Paul_A._Catlin","http://dbpedia.org/resource/Mathematics","Mathematics",1948
"http://dbpedia.org/resource/Robert_L._Devaney","http://dbpedia.org/resource/Mathematics","Mathematics",1948
"http://dbpedia.org/resource/Maurice_A._de_Gosson","http://dbpedia.org/resource/Harmonic_analysis","Harmonic analysis",1948
"http://dbpedia.org/resource/Maurice_A._de_Gosson","http://dbpedia.org/resource/Symplectic_geometry","Symplectic geometry",1948
"http://dbpedia.org/resource/László_Lovász","http://dbpedia.org/resource/Computer_Science","Computer Science",1948
"http://dbpedia.org/resource/Alexander_Abrosimov","http://dbpedia.org/resource/Mathematics","Mathematics",1948
"http://dbpedia.org/resource/Cheryl_Praeger","http://dbpedia.org/resource/Algebraic_graph_theory","Algebraic graph theory",1948
"http://dbpedia.org/resource/Khanindra_Chandra_Chowdhury","http://dbpedia.org/resource/Mathematical_Logic","Mathematical Logic",1948
"http://dbpedia.org/resource/Charles_Royal_Johnson","http://dbpedia.org/resource/Mathematics","Mathematics",1948
"http://dbpedia.org/resource/Cheryl_Praeger","http://dbpedia.org/resource/Combinatorial_design","Combinatorial design",1948
